mol_id,smiles,dn_pred,lower_95,upper_95,interval_width_95
551,O=C1OCC1N1CC1,25.301960961243328,24.65419910583606,25.949722816650596,1.2955237108145348
552,O=C1OCC1F,16.402536958461578,15.75477510305431,17.050298813868846,1.2955237108145348
553,O=C1OCC1Cl,18.718124862697255,18.070363007289988,19.365886718104523,1.2955237108145348
554,O=CC1COC1=O,17.722166079690084,17.074404224282816,18.36992793509735,1.2955237108145348
555,CC(=O)C1COC1=O,17.624131246630238,16.97636939122297,18.271893102037506,1.2955237108145348
556,O=C(O)C1COC1=O,17.114707403436153,16.466945548028885,17.76246925884342,1.2955237108145348
557,NC(=O)C1COC1=O,23.784707105296594,23.136945249889326,24.43246896070386,1.2955237108145348
558,CNC(=O)C1COC1=O,24.204481888284,23.556720032876733,24.852243743691268,1.2955237108145348
559,N#CC1COC1=O,23.538552354204914,22.890790498797646,24.18631420961218,1.2955237108145348
560,O=C1OCC1S,19.160073336563016,18.51231148115575,19.807835191970284,1.2955237108145348
561,CSC1COC1=O,19.26356178534251,18.615799929935243,19.911323640749778,1.2955237108145348
562,CS(=O)C1COC1=O,18.320943780808342,17.673181925401074,18.96870563621561,1.2955237108145348
563,CS(=O)(=O)C1COC1=O,17.198643874024967,16.5508820186177,17.846405729432234,1.2955237108145348
564,O=C1OCC1c1ccccc1,18.182541140753457,17.53477928534619,18.830302996160725,1.2955237108145348
565,O=C1OCC1c1ccncc1,25.839561463100267,25.191799607693,26.487323318507535,1.2955237108145348
566,O=C1OCC1c1cnccn1,27.023785237816448,26.37602338240918,27.671547093223715,1.2955237108145348
567,O=C1OCC1OC1CC1,17.506816313931406,16.859054458524138,18.154578169338674,1.2955237108145348
568,O=C1OCC1C1CC1,18.326861134020387,17.67909927861312,18.974622989427655,1.2955237108145348
569,O=C1OCC1C1CCOC1,17.40197611230516,16.754214256897892,18.049737967712428,1.2955237108145348
570,O=C1OCC1C1CCNC1,25.43526168441457,24.787499829007302,26.083023539821838,1.2955237108145348
571,CCC(O)C1COC1=O,17.621467460985002,16.973705605577734,18.26922931639227,1.2955237108145348
572,O=C1OCC1C(O)O,16.852711158237614,16.204949302830347,17.500473013644882,1.2955237108145348
573,CC(O)C1COC1=O,17.630468921325818,16.98270706591855,18.278230776733086,1.2955237108145348
574,COP(=O)(OC)C1COC1=O,15.783202519338897,15.135440663931629,16.430964374746164,1.2955237108145348
575,CC1NC(=O)NC1=O,26.474314304563006,25.826552449155738,27.122076159970273,1.2955237108145348
576,CCC1NC(=O)NC1=O,26.916504585534057,26.26874273012679,27.564266440941324,1.2955237108145348
577,CCCC1NC(=O)NC1=O,27.24461975346279,26.59685789805552,27.892381608870057,1.2955237108145348
578,CCCCC1NC(=O)NC1=O,27.273621878956906,26.625860023549638,27.921383734364174,1.2955237108145348
579,CC(C)C1NC(=O)NC1=O,27.200371644777004,26.552609789369736,27.84813350018427,1.2955237108145348
580,CC(C)(C)C1NC(=O)NC1=O,27.238970014438095,26.591208159030828,27.886731869845363,1.2955237108145348
581,O=C1NC(=O)C(O)N1,25.113054049539215,24.465292194131948,25.760815904946483,1.2955237108145348
582,COC1NC(=O)NC1=O,25.79824142868031,25.150479573273042,26.446003284087578,1.2955237108145348
583,CCOC1NC(=O)NC1=O,26.05117920871828,25.403417353311013,26.69894106412555,1.2955237108145348
584,CCCOC1NC(=O)NC1=O,26.410689497778073,25.762927642370805,27.05845135318534,1.2955237108145348
585,CC(C)OC1NC(=O)NC1=O,26.122123561761523,25.474361706354255,26.76988541716879,1.2955237108145348
586,NC1NC(=O)NC1=O,27.759612972082365,27.111851116675098,28.407374827489633,1.2955237108145348
587,CNC1NC(=O)NC1=O,28.137025526150726,27.48926367074346,28.784787381557994,1.2955237108145348
588,CCNC1NC(=O)NC1=O,28.57864827672838,27.930886421321112,29.226410132135648,1.2955237108145348
589,CN(C)C1NC(=O)NC1=O,28.357850251793394,27.710088396386126,29.005612107200662,1.2955237108145348
590,O=C1NC(=O)C(N2CC2)N1,28.354831783942803,27.707069928535535,29.00259363935007,1.2955237108145348
591,O=C1NC(=O)C(F)N1,24.46465522563779,23.816893370230524,25.11241708104506,1.2955237108145348
592,O=C1NC(=O)C(Cl)N1,26.5051916996341,25.857429844226832,27.152953555041368,1.2955237108145348
593,O=CC1NC(=O)NC1=O,25.728809001911035,25.081047146503767,26.376570857318303,1.2955237108145348
594,CC(=O)C1NC(=O)NC1=O,25.78911444170352,25.141352586296254,26.43687629711079,1.2955237108145348
595,O=C1NC(=O)C(C(=O)O)N1,25.006800716925444,24.359038861518176,25.65456257233271,1.2955237108145348
596,NC(=O)C1NC(=O)NC1=O,27.207514312726214,26.559752457318947,27.855276168133482,1.2955237108145348
597,CNC(=O)C1NC(=O)NC1=O,27.401000531453448,26.75323867604618,28.048762386860716,1.2955237108145348
598,N#CC1NC(=O)NC1=O,27.61258928402168,26.964827428614413,28.26035113942895,1.2955237108145348
599,O=C1NC(=O)C(S)N1,26.48681629493705,25.839054439529782,27.134578150344318,1.2955237108145348
600,CSC1NC(=O)NC1=O,26.7802024037552,26.132440548347933,27.42796425916247,1.2955237108145348
601,CS(=O)C1NC(=O)NC1=O,25.82601584839303,25.178253992985763,26.473777703800298,1.2955237108145348
602,CS(=O)(=O)C1NC(=O)NC1=O,25.204432026174036,24.55667017076677,25.852193881581304,1.2955237108145348
603,O=C1NC(=O)C(c2ccccc2)N1,27.22576638384527,26.578004528438,27.873528239252536,1.2955237108145348
604,O=C1NC(=O)C(c2ccncc2)N1,28.77916071477509,28.131398859367824,29.42692257018236,1.2955237108145348
605,O=C1NC(=O)C(c2cnccn2)N1,29.098705260534118,28.45094340512685,29.746467115941385,1.2955237108145348
606,O=C1NC(=O)C(OC2CC2)N1,26.048930977828864,25.401169122421596,26.69669283323613,1.2955237108145348
607,O=C1NC(=O)C(C2CC2)N1,26.946860181708033,26.299098326300765,27.5946220371153,1.2955237108145348
608,O=C1NC(=O)C(C2CCOC2)N1,26.09564473983621,25.447882884428942,26.743406595243478,1.2955237108145348
609,O=C1NC(=O)C(C2CCNC2)N1,28.337637604476512,27.689875749069245,28.98539945988378,1.2955237108145348
610,CCC(O)C1NC(=O)NC1=O,26.134953008178147,25.48719115277088,26.782714863585415,1.2955237108145348
611,O=C1NC(=O)C(C(O)O)N1,25.005314182742946,24.35755232733568,25.653076038150214,1.2955237108145348
612,CC(O)C1NC(=O)NC1=O,25.91252028750805,25.26475843210078,26.560282142915316,1.2955237108145348
613,COP(=O)(OC)C1NC(=O)NC1=O,24.57487409510098,23.927112239693713,25.22263595050825,1.2955237108145348
614,CC1CCCC1=O,19.203063274827205,18.555301419419937,19.850825130234472,1.2955237108145348
615,CCC1CCCC1=O,19.17708078171717,18.5293189263099,19.824842637124437,1.2955237108145348
616,CCCC1CCCC1=O,19.12597125473399,18.478209399326722,19.773733110141258,1.2955237108145348
617,CCCCC1CCCC1=O,18.95740008330399,18.309638227896723,19.60516193871126,1.2955237108145348
618,CC(C)C1CCCC1=O,19.12215709138407,18.474395235976804,19.76991894679134,1.2955237108145348
619,CC(C)(C)C1CCCC1=O,18.97777651766802,18.33001466226075,19.625538373075287,1.2955237108145348
620,O=C1CCCC1O,18.446788440872343,17.799026585465075,19.09455029627961,1.2955237108145348
621,COC1CCCC1=O,18.424442668009338,17.77668081260207,19.072204523416605,1.2955237108145348
622,CCOC1CCCC1=O,18.444335247054145,17.796573391646877,19.092097102461413,1.2955237108145348
623,CCCOC1CCCC1=O,18.478622356902022,17.830860501494755,19.12638421230929,1.2955237108145348
624,CC(C)OC1CCCC1=O,18.37404334089837,17.726281485491103,19.02180519630564,1.2955237108145348
625,NC1CCCC1=O,25.744616527991397,25.09685467258413,26.392378383398665,1.2955237108145348
626,CNC1CCCC1=O,26.237713276976873,25.589951421569605,26.88547513238414,1.2955237108145348
627,CCNC1CCCC1=O,26.591509768946313,25.943747913539045,27.23927162435358,1.2955237108145348
628,CN(C)C1CCCC1=O,26.333929602892113,25.686167747484845,26.98169145829938,1.2955237108145348
629,O=C1CCCC1N1CC1,26.27733244801072,25.629570592603454,26.92509430341799,1.2955237108145348
630,O=C1CCCC1F,17.218143365609496,16.57038151020223,17.865905221016764,1.2955237108145348
631,O=C1CCCC1Cl,19.90948862369226,19.26172676828499,20.557250479099526,1.2955237108145348
632,O=CC1CCCC1=O,18.44723421570628,17.799472360299013,19.09499607111355,1.2955237108145348
633,CC(=O)C1CCCC1=O,18.525238611627845,17.877476756220577,19.173000467035113,1.2955237108145348
634,O=C(O)C1CCCC1=O,17.78943057577923,17.141668720371964,18.4371924311865,1.2955237108145348
635,NC(=O)C1CCCC1=O,24.918988626623644,24.271226771216377,25.566750482030912,1.2955237108145348
636,CNC(=O)C1CCCC1=O,25.271427721385223,24.623665865977955,25.91918957679249,1.2955237108145348
637,N#CC1CCCC1=O,25.020133316194485,24.372371460787218,25.667895171601753,1.2955237108145348
638,O=C1CCCC1S,20.20359462902089,19.555832773613623,20.85135648442816,1.2955237108145348
639,CSC1CCCC1=O,20.22736036435964,19.579598508952373,20.875122219766908,1.2955237108145348
640,CS(=O)C1CCCC1=O,19.41423743020167,18.766475574794402,20.061999285608938,1.2955237108145348
641,CS(=O)(=O)C1CCCC1=O,18.286459784809036,17.63869792940177,18.934221640216304,1.2955237108145348
642,O=C1CCCC1c1ccccc1,18.70435890081439,18.056597045407123,19.35212075622166,1.2955237108145348
643,O=C1CCCC1c1ccncc1,26.732105670799335,26.084343815392067,27.379867526206603,1.2955237108145348
644,O=C1CCCC1c1cnccn1,27.983617180729222,27.335855325321955,28.63137903613649,1.2955237108145348
645,O=C1CCCC1OC1CC1,18.438548020203648,17.79078616479638,19.086309875610915,1.2955237108145348
646,O=C1CCCC1C1CC1,19.011881306557704,18.364119451150437,19.659643161964972,1.2955237108145348
647,O=C1CCCC1C1CCOC1,18.48404919472737,17.8362873393201,19.131811050134637,1.2955237108145348
648,O=C1CCCC1C1CCNC1,26.476570044442234,25.828808189034966,27.1243318998495,1.2955237108145348
649,CCC(O)C1CCCC1=O,18.312953654904575,17.665191799497308,18.960715510311843,1.2955237108145348
650,O=C1CCCC1C(O)O,17.483806717691902,16.836044862284634,18.13156857309917,1.2955237108145348
651,CC(O)C1CCCC1=O,18.428737472026718,17.78097561661945,19.076499327433986,1.2955237108145348
652,COP(=O)(OC)C1CCCC1=O,16.957356102700523,16.309594247293255,17.60511795810779,1.2955237108145348
653,CCCOC,21.01831701349866,20.370555158091392,21.666078868905927,1.2955237108145348
654,CCCCOC,20.956926397254122,20.309164541846854,21.60468825266139,1.2955237108145348
655,COC(C)C,21.02135238052335,20.373590525116082,21.669114235930618,1.2955237108145348
656,COC(C)(C)C,20.550827792208654,19.903065936801386,21.198589647615922,1.2955237108145348
657,CON,24.941009917861138,24.29324806245387,25.588771773268405,1.2955237108145348
658,CNOC,25.627304176710545,24.979542321303278,26.275066032117813,1.2955237108145348
659,CCNOC,26.142811923466475,25.495050068059207,26.790573778873743,1.2955237108145348
660,CON(C)C,25.93028158379187,25.282519728384603,26.57804343919914,1.2955237108145348
661,CON1CC1,25.724944507685006,25.077182652277738,26.372706363092274,1.2955237108145348
662,COF,19.255079423419694,18.607317568012427,19.902841278826962,1.2955237108145348
663,COCl,21.583258610550494,20.935496755143227,22.231020465957762,1.2955237108145348
664,COC(=O)O,18.0435580066734,17.395796151266133,18.691319862080668,1.2955237108145348
665,COC(N)=O,23.91290084595577,23.265138990548504,24.56066270136304,1.2955237108145348
666,CNC(=O)OC,24.35801394242189,23.710252087014624,25.00577579782916,1.2955237108145348
667,COC#N,23.87639047187819,23.22862861647092,24.524152327285456,1.2955237108145348
668,COS,22.069868124466282,21.422106269059014,22.71762997987355,1.2955237108145348
669,COSC,22.09333065160586,21.445568796198593,22.74109250701313,1.2955237108145348
670,COS(C)=O,20.69131235455738,20.04355049915011,21.339074209964647,1.2955237108145348
671,COS(C)(=O)=O,19.6870194567521,19.039257601344833,20.334781312159368,1.2955237108145348
672,COc1ccccc1,19.96663001467729,19.31886815927002,20.614391870084557,1.2955237108145348
673,COc1ccncc1,27.164277644415193,26.516515789007926,27.81203949982246,1.2955237108145348
674,COc1cnccn1,27.934697360283135,27.286935504875867,28.582459215690402,1.2955237108145348
675,COC1CC1,20.033658353957016,19.385896498549748,20.681420209364283,1.2955237108145348
676,COC1CCOC1,19.63444651912923,18.986684663721963,20.2822083745365,1.2955237108145348
677,COC1CCNC1,26.699875036182046,26.05211318077478,27.347636891589314,1.2955237108145348
678,CCC(O)OC,19.91587297410548,19.26811111869821,20.563634829512747,1.2955237108145348
679,COC(O)O,18.956626489051327,18.30886463364406,19.604388344458595,1.2955237108145348
680,COC(C)O,19.934510951354824,19.286749095947556,20.58227280676209,1.2955237108145348
681,COP(=O)(OC)OC,17.514595157017393,16.866833301610125,18.16235701242466,1.2955237108145348
682,CCOCC,20.868539658940918,20.22077780353365,21.516301514348186,1.2955237108145348
683,CCCOCC,20.94450826575774,20.296746410350472,21.592270121165008,1.2955237108145348
684,CCCCOCC,20.81323777030446,20.165475914897193,21.46099962571173,1.2955237108145348
685,CCOC(C)C,20.914415833462233,20.266653978054965,21.5621776888695,1.2955237108145348
686,CCOC(C)(C)C,20.42422656363931,19.77646470823204,21.071988419046576,1.2955237108145348
687,CCON,25.371101002375624,24.723339146968357,26.018862857782892,1.2955237108145348
688,CCONC,25.802593325033058,25.15483146962579,26.450355180440326,1.2955237108145348
689,CCNOCC,26.47953723060013,25.831775375192862,27.127299086007397,1.2955237108145348
690,CCON(C)C,26.16119683418668,25.51343497877941,26.808958689593947,1.2955237108145348
691,CCON1CC1,26.07850609416835,25.430744238761083,26.726267949575618,1.2955237108145348
692,CCOF,18.746117194448843,18.098355339041575,19.39387904985611,1.2955237108145348
693,CCOCl,21.525590346695882,20.877828491288614,22.17335220210315,1.2955237108145348
694,CCOC(C)=O,18.73424886036184,18.086487004954574,19.38201071576911,1.2955237108145348
695,CCOC(=O)O,17.84499753785558,17.197235682448312,18.492759393262848,1.2955237108145348
696,CCOC(N)=O,24.18651407969726,23.538752224289993,24.83427593510453,1.2955237108145348
697,CCOC(=O)NC,25.005833978073515,24.358072122666247,25.653595833480782,1.2955237108145348
698,CCOC#N,24.33860302803195,23.690841172624683,24.98636488343922,1.2955237108145348
699,CCOS,21.982073191930382,21.334311336523115,22.62983504733765,1.2955237108145348
700,CCOSC,21.84867555280748,21.200913697400214,22.49643740821475,1.2955237108145348
701,CCOS(C)=O,20.63370271443083,19.98594085902356,21.281464569838096,1.2955237108145348
702,CCOS(C)(=O)=O,19.44602665215666,18.798264796749393,20.09378850756393,1.2955237108145348
703,CCOc1ccccc1,19.869251167451353,19.221489312044085,20.51701302285862,1.2955237108145348
704,CCOc1ccncc1,27.297680769226872,26.649918913819604,27.94544262463414,1.2955237108145348
705,CCOc1cnccn1,28.197349728567268,27.54958787316,28.845111583974536,1.2955237108145348
706,CCOC1CC1,20.035554880931844,19.387793025524577,20.683316736339112,1.2955237108145348
707,CCOC1CCOC1,19.619759480402063,18.971997624994795,20.26752133580933,1.2955237108145348
708,CCOC1CCNC1,26.87651758663375,26.22875573122648,27.524279442041017,1.2955237108145348
709,CCOC(O)CC,20.034845462613806,19.387083607206538,20.682607318021073,1.2955237108145348
710,CCOC(O)O,19.095841547852107,18.44807969244484,19.743603403259375,1.2955237108145348
711,CCOC(C)O,20.032854846288636,19.38509299088137,20.680616701695904,1.2955237108145348
712,CCOP(=O)(OC)OC,17.090438993157218,16.44267713774995,17.738200848564485,1.2955237108145348
713,CCCCCOC,20.778150733034828,20.13038887762756,21.425912588442095,1.2955237108145348
714,COCC(C)C,21.03992189402604,20.392160038618773,21.687683749433308,1.2955237108145348
715,COCC(C)(C)C,20.49007211047861,19.842310255071343,21.13783396588588,1.2955237108145348
716,COCOC,20.172739605607674,19.524977750200406,20.820501461014942,1.2955237108145348
717,CCOCOC,20.296212313212706,19.64845045780544,20.943974168619974,1.2955237108145348
718,CCCOCOC,20.292346297219392,19.644584441812125,20.94010815262666,1.2955237108145348
719,COCOC(C)C,20.290053335758635,19.642291480351368,20.937815191165903,1.2955237108145348
720,COCN,25.25599836986954,24.608236514462273,25.90376022527681,1.2955237108145348
721,CNCOC,25.81358736833649,25.16582551292922,26.461349223743756,1.2955237108145348
722,CCNCOC,26.651013865509565,26.003252010102297,27.298775720916833,1.2955237108145348
723,COCN(C)C,26.398008986709023,25.750247131301755,27.04577084211629,1.2955237108145348
724,COCN1CC1,26.261387825222393,25.613625969815125,26.90914968062966,1.2955237108145348
725,COCF,18.50106486080951,17.853303005402243,19.148826716216778,1.2955237108145348
726,COCCl,21.301296495374306,20.653534639967038,21.949058350781574,1.2955237108145348
727,COCC#N,24.235651675155253,23.587889819747986,24.88341353056252,1.2955237108145348
728,COCS,21.530164400283127,20.88240254487586,22.177926255690394,1.2955237108145348
729,COCSC,21.70595011806275,21.05818826265548,22.353711973470016,1.2955237108145348
730,COCS(C)=O,20.82528675346028,20.17752489805301,21.473048608867547,1.2955237108145348
731,COCS(C)(=O)=O,19.46279350433052,18.815031648923252,20.110555359737788,1.2955237108145348
732,COCc1ccccc1,20.130903342850555,19.483141487443287,20.778665198257823,1.2955237108145348
733,COCc1ccncc1,27.190755518022943,26.542993662615675,27.83851737343021,1.2955237108145348
734,COCc1cnccn1,28.13724102760753,27.489479172200262,28.785002883014798,1.2955237108145348
735,COCOC1CC1,19.425827267283818,18.77806541187655,20.073589122691086,1.2955237108145348
736,COCC1CC1,20.061104297050786,19.41334244164352,20.708866152458054,1.2955237108145348
737,COCC1CCOC1,19.707780353433325,19.060018498026057,20.355542208840593,1.2955237108145348
738,COCC1CCNC1,26.936936052331156,26.289174196923888,27.584697907738423,1.2955237108145348
739,CCC(O)COC,19.916176322138522,19.268414466731254,20.56393817754579,1.2955237108145348
740,COCC(O)O,19.067649446459967,18.4198875910527,19.715411301867235,1.2955237108145348
741,COCC(C)O,20.00559331465074,19.35783145924347,20.653355170058006,1.2955237108145348
742,COCP(=O)(OC)OC,17.341198812862885,16.693436957455617,17.988960668270153,1.2955237108145348
743,CCCCCOCC,20.548817964655914,19.901056109248646,21.19657982006318,1.2955237108145348
744,CCOCC(C)C,20.867742173508784,20.219980318101516,21.51550402891605,1.2955237108145348
745,CCOCC(C)(C)C,20.32237011220011,19.674608256792844,20.97013196760738,1.2955237108145348
746,CCOCO,19.9317641989771,19.28400234356983,20.579526054384367,1.2955237108145348
747,CCOCOCC,20.350102276738532,19.702340421331265,20.9978641321458,1.2955237108145348
748,CCCOCOCC,20.32471508031505,19.67695322490778,20.972476935722316,1.2955237108145348
749,CCOCOC(C)C,20.25219656451707,19.604434709109803,20.89995841992434,1.2955237108145348
750,CCOCN,25.65381891622262,25.00605706081535,26.301580771629887,1.2955237108145348
751,CCOCNC,26.32435750356926,25.676595648161992,26.972119358976528,1.2955237108145348
752,CCNCOCC,26.959434301737193,26.311672446329926,27.60719615714446,1.2955237108145348
753,CCOCN(C)C,26.684397826729075,26.036635971321807,27.332159682136343,1.2955237108145348
754,CCOCN1CC1,26.65515672958537,26.007394874178104,27.30291858499264,1.2955237108145348
755,CCOCF,18.312858642831173,17.665096787423906,18.96062049823844,1.2955237108145348
756,CCOCCl,21.382196103135048,20.73443424772778,22.029957958542315,1.2955237108145348
757,CCOCC#N,24.734301971149335,24.086540115742068,25.382063826556603,1.2955237108145348
758,CCOCS,21.581923955358597,20.93416209995133,22.229685810765865,1.2955237108145348
759,CCOCSC,21.20593486951071,20.558173014103442,21.853696724917977,1.2955237108145348
760,CCOCS(C)=O,20.7850407880491,20.13727893264183,21.432802643456366,1.2955237108145348
761,CCOCS(C)(=O)=O,19.292762635801026,18.645000780393758,19.940524491208294,1.2955237108145348
762,CCOCc1ccccc1,20.04014854550591,19.392386690098643,20.68791040091318,1.2955237108145348
763,CCOCc1ccncc1,27.218729950299664,26.570968094892397,27.866491805706932,1.2955237108145348
764,CCOCc1cnccn1,28.38639041755283,27.73862856214556,29.034152272960096,1.2955237108145348
765,CCOCOC1CC1,19.502292816751055,18.854530961343787,20.150054672158323,1.2955237108145348
766,CCOCC1CC1,20.00204661775364,19.35428476234637,20.649808473160906,1.2955237108145348
767,CCOCC1CCOC1,19.605859683123157,18.95809782771589,20.253621538530425,1.2955237108145348
768,CCOCC1CCNC1,26.97939712138291,26.331635265975642,27.627158976790177,1.2955237108145348
769,CCOCC(O)CC,19.852088241959088,19.20432638655182,20.499850097366355,1.2955237108145348
770,CCOCC(O)O,19.138077070125494,18.490315214718226,19.78583892553276,1.2955237108145348
771,CCOCC(C)O,20.117070202262223,19.469308346854955,20.76483205766949,1.2955237108145348
772,CCOCP(=O)(OC)OC,17.339151830775524,16.691389975368256,17.986913686182792,1.2955237108145348
773,CCCO,20.586230459523883,19.938468604116615,21.23399231493115,1.2955237108145348
774,CCCCO,20.86109736292821,20.21333550752094,21.508859218335477,1.2955237108145348
775,CCCCCO,20.90112792262054,20.25336606721327,21.548889778027807,1.2955237108145348
776,CCCCCCO,20.53737454154034,19.889612686133074,21.18513639694761,1.2955237108145348
777,CC(C)CCO,20.901451045017676,20.25368918961041,21.549212900424944,1.2955237108145348
778,CC(C)(C)CCO,20.47751512391852,19.82975326851125,21.125276979325786,1.2955237108145348
779,COCCO,20.005855147792232,19.358093292384964,20.6536170031995,1.2955237108145348
780,CCCOCCO,20.117173638935036,19.469411783527768,20.764935494342303,1.2955237108145348
781,CC(C)OCCO,20.067443883683147,19.41968202827588,20.715205739090415,1.2955237108145348
782,NCCO,24.93774138594322,24.289979530535952,25.585503241350487,1.2955237108145348
783,CNCCO,25.471817172242762,24.824055316835494,26.11957902765003,1.2955237108145348
784,CCNCCO,26.37099698242794,25.723235127020672,27.018758837835207,1.2955237108145348
785,CN(C)CCO,26.067270564368158,25.41950870896089,26.715032419775426,1.2955237108145348
786,OCCN1CC1,26.015742446213288,25.36798059080602,26.663504301620556,1.2955237108145348
787,OCCF,18.619756177346922,17.971994321939654,19.26751803275419,1.2955237108145348
788,OCCCl,21.04423231901539,20.39647046360812,21.691994174422657,1.2955237108145348
789,O=CCCO,18.784239972848265,18.136478117440998,19.432001828255533,1.2955237108145348
790,CC(=O)CCO,18.774217334039573,18.126455478632305,19.42197918944684,1.2955237108145348
791,O=C(O)CCO,17.963673555748,17.31591170034073,18.611435411155266,1.2955237108145348
792,NC(=O)CCO,24.108612866196356,23.46085101078909,24.756374721603624,1.2955237108145348
793,CNC(=O)CCO,24.779993226208788,24.13223137080152,25.427755081616056,1.2955237108145348
794,N#CCCO,23.98007022655217,23.3323083711449,24.627832081959436,1.2955237108145348
795,OCCS,21.36551346005097,20.717751604643702,22.013275315458237,1.2955237108145348
796,CSCCO,21.494282713428124,20.846520858020856,22.14204456883539,1.2955237108145348
797,CS(=O)CCO,20.63910374287605,19.99134188746878,21.286865598283317,1.2955237108145348
798,CS(=O)(=O)CCO,19.43611722667821,18.788355371270942,20.083879082085478,1.2955237108145348
799,OCCc1ccccc1,20.05754853918808,19.409786683780812,20.705310394595347,1.2955237108145348
800,OCCc1ccncc1,26.847062677802867,26.1993008223956,27.494824533210135,1.2955237108145348
801,OCCc1cnccn1,27.864765560057,27.21700370464973,28.512527415464266,1.2955237108145348
802,OCCOC1CC1,19.283643986035152,18.635882130627884,19.93140584144242,1.2955237108145348
803,OCCC1CC1,19.936904050101212,19.289142194693945,20.58466590550848,1.2955237108145348
804,OCCC1CCOC1,19.560384746716544,18.912622891309276,20.20814660212381,1.2955237108145348
805,OCCC1CCNC1,26.57291179021541,25.925149934808143,27.22067364562268,1.2955237108145348
806,CCC(O)CCO,19.84412998121611,19.196368125808842,20.491891836623378,1.2955237108145348
807,OCCC(O)O,19.064999218222503,18.417237362815236,19.71276107362977,1.2955237108145348
808,CC(O)CCO,19.97623125267364,19.32846939726637,20.623993108080906,1.2955237108145348
809,COP(=O)(CCO)OC,17.245863793769274,16.598101938362007,17.893625649176542,1.2955237108145348
810,CCCOCO,19.964313129027143,19.316551273619876,20.61207498443441,1.2955237108145348
811,CCCCOCO,19.961112414802198,19.31335055939493,20.608874270209466,1.2955237108145348
812,CC(C)OCO,20.001927817214103,19.354165961806835,20.64968967262137,1.2955237108145348
813,CC(C)(C)OCO,19.731641973560354,19.083880118153086,20.37940382896762,1.2955237108145348
814,NOCO,23.888883369366102,23.241121513958834,24.53664522477337,1.2955237108145348
815,CNOCO,24.35018188069632,23.70242002528905,24.997943736103586,1.2955237108145348
816,CCNOCO,24.929946006555912,24.282184151148645,25.57770786196318,1.2955237108145348
817,CN(C)OCO,24.71883958812878,24.071077732721513,25.366601443536048,1.2955237108145348
818,OCON1CC1,24.674464455962976,24.02670260055571,25.322226311370244,1.2955237108145348
819,OCOF,17.49102250553331,16.84326065012604,18.138784360940576,1.2955237108145348
820,OCOCl,20.365306833519597,19.71754497811233,21.013068688926865,1.2955237108145348
821,CC(=O)OCO,18.013392448906984,17.365630593499716,18.661154304314252,1.2955237108145348
822,O=C(O)OCO,17.110639213019134,16.462877357611866,17.7584010684264,1.2955237108145348
823,NC(=O)OCO,23.09840763353296,22.450645778125693,23.74616948894023,1.2955237108145348
824,CNC(=O)OCO,23.476871361157723,22.829109505750456,24.12463321656499,1.2955237108145348
825,N#COCO,23.4681035832628,22.82034172785553,24.115865438670067,1.2955237108145348
826,OCOS,20.578849059145828,19.93108720373856,21.226610914553095,1.2955237108145348
827,CSOCO,20.635231942207643,19.987470086800375,21.28299379761491,1.2955237108145348
828,CS(=O)OCO,19.662167789665602,19.014405934258335,20.30992964507287,1.2955237108145348
829,CS(=O)(=O)OCO,18.291746250695294,17.643984395288026,18.93950810610256,1.2955237108145348
830,OCOc1ccccc1,19.024598097069813,18.376836241662545,19.67235995247708,1.2955237108145348
831,OCOc1ccncc1,25.95782357759096,25.310061722183693,26.60558543299823,1.2955237108145348
832,OCOc1cnccn1,26.73987421236681,26.092112356959543,27.38763606777408,1.2955237108145348
833,OCOC1CC1,19.319267282438705,18.671505427031438,19.967029137845973,1.2955237108145348
834,OCOC1CCOC1,18.51523691537345,17.867475059966182,19.162998770780717,1.2955237108145348
835,OCOC1CCNC1,25.49423483704989,24.846472981642624,26.14199669245716,1.2955237108145348
836,CCC(O)OCO,19.09428587500482,18.446524019597554,19.74204773041209,1.2955237108145348
837,OCOC(O)O,18.149976619926054,17.502214764518786,18.797738475333322,1.2955237108145348
838,CC(O)OCO,19.068686968531345,18.420925113124078,19.716448823938613,1.2955237108145348
839,COP(=O)(OC)OCO,16.297515210363198,15.64975335495593,16.945277065770465,1.2955237108145348
840,CCCCOCOC,20.261531597202335,19.613769741795068,20.909293452609603,1.2955237108145348
841,COCOC(C)(C)C,19.872523793638152,19.224761938230884,20.52028564904542,1.2955237108145348
842,COCON,24.57022379356231,23.922461938155042,25.217985648969577,1.2955237108145348
843,CNOCOC,25.024525614574557,24.37676375916729,25.672287469981825,1.2955237108145348
844,CCNOCOC,25.7732031630797,25.125441307672432,26.420965018486967,1.2955237108145348
845,COCON(C)C,25.443146645118023,24.795384789710756,26.09090850052529,1.2955237108145348
846,COCON1CC1,25.459698858934633,24.811937003527365,26.1074607143419,1.2955237108145348
847,COCOF,17.635163118547357,16.98740126314009,18.282924973954625,1.2955237108145348
848,COCOCl,20.47380539310733,19.826043537700063,21.121567248514598,1.2955237108145348
849,COCOC(C)=O,17.85320077649419,17.205438921086923,18.50096263190146,1.2955237108145348
850,COCOC(=O)O,16.943483622016625,16.295721766609358,17.591245477423893,1.2955237108145348
851,COCOC(N)=O,23.477861575040322,22.830099719633054,24.12562343044759,1.2955237108145348
852,CNC(=O)OCOC,24.138684908491534,23.490923053084266,24.7864467638988,1.2955237108145348
